tvShowID,name,duration,countryOfOrigin,productionCompany,banner,genres,description,status,firstYearRelease
6620ef0efc13ae0cffa24457,Gabbeh,51,Ethiopia,McClure Group,http://dummyimage.com/220x100.png/dddddd/000000,"[""DRAMA""]","Insertion of Internal Fixation Device into Left Maxilla, Percutaneous Approach",COMING_SOON,2014
6620ef0efc13ae0cffa24458,"Lord of the Rings: The Return of the King, The",83,Ukraine,"Hauck, Witting and Bailey",http://dummyimage.com/104x100.png/ff4444/ffffff,"[""ACTION"",""ADVENTURE"",""DRAMA"",""FANTASY""]",Osteopathic Treatment of Cervical Region using Other Method,RELEASED,2014
6620ef0efc13ae0cffa24459,The Things of Life,15,Brazil,Jast-Berge,http://dummyimage.com/234x100.png/dddddd/000000,"[""DRAMA"",""ROMANCE""]","Resection of Small Intestine, Via Natural or Artificial Opening",COMING_SOON,2012
6620ef0efc13ae0cffa2445a,Boy Meets Girl,149,Indonesia,"Considine, Cartwright and Wyman",http://dummyimage.com/224x100.png/ff4444/ffffff,"[""COMEDY"",""ROMANCE""]","Excision of Lesser Omentum, Percutaneous Endoscopic Approach",RELEASED,2008
6620ef0efc13ae0cffa2445b,End of the World,162,Russia,Tromp-Prohaska,http://dummyimage.com/200x100.png/5fa2dd/ffffff,"[""MYSTERY"",""SCI_FI"",""THRILLER""]","Fusion of Sacrococcygeal Joint with Internal Fixation Device, Open Approach",RELEASED,2014
6620ef0efc13ae0cffa2445c,Shine a Light,113,China,Dickinson Inc,http://dummyimage.com/164x100.png/dddddd/000000,"[""DOCUMENTARY"",""MUSICAL"",""IMAX""]","Drainage of Splenic Vein, Percutaneous Endoscopic Approach",COMING_SOON,2006
6620ef0efc13ae0cffa2445d,The Magnet,181,Russia,Bins-Boyer,http://dummyimage.com/202x100.png/dddddd/000000,"[""COMEDY""]","Revision of Extraluminal Device in Stomach, Via Natural or Artificial Opening",COMING_SOON,2013
6620ef0efc13ae0cffa2445e,Protocols of Zion,59,Brazil,"Glover, Dooley and Skiles",http://dummyimage.com/199x100.png/cc0000/ffffff,"[""DOCUMENTARY""]","Release Right External Iliac Vein, Percutaneous Endoscopic Approach",COMING_SOON,2019
6620ef0efc13ae0cffa2445f,"Good bye, Lenin!",148,Portugal,Torp Inc,http://dummyimage.com/142x100.png/ff4444/ffffff,"[""COMEDY"",""DRAMA""]","Drainage of Right Trunk Muscle with Drainage Device, Percutaneous Endoscopic Approach",RELEASED,2006
6620ef0efc13ae0cffa24460,Asterix and the Gauls (Astérix le Gaulois),142,Thailand,"Reichert, Kuhn and Crooks",http://dummyimage.com/128x100.png/dddddd/000000,"[""ACTION"",""ADVENTURE"",""ANIMATION"",""CHILDREN"",""COMEDY""]","Release Right Finger Phalangeal Joint, Open Approach",COMING_SOON,2010
6620ef0efc13ae0cffa24461,Clara and Me (Clara et moi),115,China,"Kassulke, O'Connell and Bednar",http://dummyimage.com/173x100.png/dddddd/000000,"[""DRAMA"",""ROMANCE""]","Destruction of Left Abdomen Bursa and Ligament, Percutaneous Endoscopic Approach",RELEASED,2013
6620ef0efc13ae0cffa24462,Krrish,29,Indonesia,"Mertz, Hoeger and Fritsch",http://dummyimage.com/221x100.png/ff4444/ffffff,"[""ADVENTURE"",""MUSICAL"",""ROMANCE"",""SCI_FI""]","Release Esophageal Vein, Percutaneous Endoscopic Approach",COMING_SOON,2012
6620ef0efc13ae0cffa24463,"Baby-Sitters Club, The",193,Japan,McCullough Group,http://dummyimage.com/221x100.png/dddddd/000000,"[""CHILDREN""]","Drainage of Left Wrist Bursa and Ligament with Drainage Device, Open Approach",RELEASED,2012
6620ef0efc13ae0cffa24464,Would You Rather,80,Taiwan,Dickens Inc,http://dummyimage.com/178x100.png/5fa2dd/ffffff,"[""HORROR"",""THRILLER""]","Replacement of Left Subclavian Vein with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",RELEASED,2015
6620ef0efc13ae0cffa24465,"Long Kiss Goodnight, The",186,Saudi Arabia,Waelchi Group,http://dummyimage.com/127x100.png/cc0000/ffffff,"[""ACTION"",""DRAMA"",""THRILLER""]","Transfer Left Hand Subcutaneous Tissue and Fascia with Skin and Subcutaneous Tissue, Open Approach",RELEASED,2017
6620ef0efc13ae0cffa24466,"Teacher, A",136,Russia,Keebler-Kreiger,http://dummyimage.com/108x100.png/5fa2dd/ffffff,"[""DRAMA""]","Insertion of Internal Fixation Device into Left Hip Joint, Percutaneous Approach",COMING_SOON,2014
6620ef0efc13ae0cffa24467,S.P.L.: Kill Zone (Saat po long),169,China,Schulist-Kerluke,http://dummyimage.com/213x100.png/5fa2dd/ffffff,"[""ACTION"",""CRIME"",""DRAMA"",""THRILLER""]","Supplement Right 3rd Toe with Synthetic Substitute, Open Approach",RELEASED,2012
6620ef0efc13ae0cffa24468,Clockwatchers,196,Brazil,"Koss, Howe and Collins",http://dummyimage.com/247x100.png/ff4444/ffffff,"[""COMEDY""]","Dilation of Hepatic Artery with Intraluminal Device, Percutaneous Approach",RELEASED,2015
6620ef0efc13ae0cffa24469,Punks,41,Sweden,Goldner-Ankunding,http://dummyimage.com/249x100.png/dddddd/000000,"[""COMEDY""]","Detachment at Right Little Finger, Complete, Open Approach",COMING_SOON,2013
6620ef0efc13ae0cffa2446a,Catch .44,107,Philippines,"O'Reilly, Heaney and Aufderhar",http://dummyimage.com/217x100.png/cc0000/ffffff,"[""ACTION"",""DRAMA"",""THRILLER""]",Computerized Tomography (CT Scan) of Pelvis,RELEASED,2013
6620ef0efc13ae0cffa2446b,Ju-on: Black Ghost,65,China,Goyette-Breitenberg,http://dummyimage.com/232x100.png/dddddd/000000,"[""HORROR""]","Revision of Monitoring Device in Pleura, Percutaneous Endoscopic Approach",RELEASED,2008
6620ef0ffc13ae0cffa2446c,Rear Window,156,China,"Batz, Wintheiser and Hirthe",http://dummyimage.com/228x100.png/dddddd/000000,"[""MYSTERY"",""THRILLER""]","Restriction of Lingula Bronchus with Intraluminal Device, Percutaneous Approach",COMING_SOON,2014
6620ef0ffc13ae0cffa2446d,"Odd Life of Timothy Green, The",20,Portugal,Berge and Sons,http://dummyimage.com/226x100.png/ff4444/ffffff,"[""COMEDY"",""DRAMA"",""FANTASY""]","Insertion of Intraluminal Device into Hepatic Artery, Percutaneous Endoscopic Approach",RELEASED,2020
6620ef0ffc13ae0cffa2446e,Parade,188,Tanzania,Willms-Senger,http://dummyimage.com/217x100.png/5fa2dd/ffffff,"[""CHILDREN"",""COMEDY""]","Bypass Stomach to Transverse Colon with Synthetic Substitute, Open Approach",RELEASED,2007
6620ef0ffc13ae0cffa2446f,Thelma & Louise,139,Iceland,"Mann, Bauch and Cummings",http://dummyimage.com/247x100.png/ff4444/ffffff,"[""ADVENTURE"",""CRIME"",""DRAMA""]","Revision of Drainage Device in Prostate and Seminal Vesicles, Via Natural or Artificial Opening Endoscopic",RELEASED,1998
6620ef0ffc13ae0cffa24470,"Ghost Goes West, The",135,Indonesia,Wilderman-Skiles,http://dummyimage.com/117x100.png/cc0000/ffffff,"[""COMEDY"",""FANTASY"",""HORROR"",""ROMANCE""]","Division of Right Thorax Muscle, Percutaneous Endoscopic Approach",COMING_SOON,2012
6620ef0ffc13ae0cffa24471,American Strays,149,Indonesia,Littel-Kutch,http://dummyimage.com/115x100.png/dddddd/000000,"[""ACTION""]","Supplement Anal Sphincter with Autologous Tissue Substitute, Open Approach",COMING_SOON,2016
6620ef0ffc13ae0cffa24472,Lady in a Cage,27,Poland,"Bernhard, McClure and Bode",http://dummyimage.com/228x100.png/dddddd/000000,"[""DRAMA"",""THRILLER""]","Dilation of Lower Artery, Bifurcation, with Four or More Intraluminal Devices, Percutaneous Approach",RELEASED,2008
6620ef0ffc13ae0cffa24473,Reservation Road,78,China,Emard-Breitenberg,http://dummyimage.com/238x100.png/5fa2dd/ffffff,"[""DRAMA"",""THRILLER""]","Supplement Ampulla of Vater with Autologous Tissue Substitute, Open Approach",COMING_SOON,2020
6620ef0ffc13ae0cffa24474,Getting Any? (Minnâ-yatteruka!),185,Malta,Carroll-Mills,http://dummyimage.com/136x100.png/5fa2dd/ffffff,"[""COMEDY""]","Dilation of Left Peroneal Artery with Drug-eluting Intraluminal Device, Percutaneous Endoscopic Approach",COMING_SOON,2017
6620ef0ffc13ae0cffa24475,Venus & Fleur,79,Poland,Mayert-Wisoky,http://dummyimage.com/132x100.png/cc0000/ffffff,"[""(NO GENRES LISTED)""]","Removal of Drainage Device from Right Elbow Joint, Percutaneous Endoscopic Approach",COMING_SOON,2007
6620ef0ffc13ae0cffa24476,Walter Defends Sarajevo (Valter brani Sarajevo),18,Philippines,"Terry, Feil and Leannon",http://dummyimage.com/212x100.png/5fa2dd/ffffff,"[""WAR""]","Excision of Left Temporal Artery, Percutaneous Approach, Diagnostic",COMING_SOON,2019
6620ef0ffc13ae0cffa24477,Macheads,77,Indonesia,"Vandervort, Durgan and Nicolas",http://dummyimage.com/175x100.png/dddddd/000000,"[""DOCUMENTARY""]",High Dose Rate (HDR) Brachytherapy of Liver using Other Isotope,COMING_SOON,2016
6620ef0ffc13ae0cffa24478,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu),78,Russia,"Batz, Russel and MacGyver",http://dummyimage.com/121x100.png/dddddd/000000,"[""ACTION"",""ADVENTURE"",""ANIMATION""]","Removal of Infusion Device from Tracheobronchial Tree, Percutaneous Endoscopic Approach",RELEASED,2015
6620ef0ffc13ae0cffa24479,Ballistic: Ecks vs. Sever,176,Poland,Runte-Gleichner,http://dummyimage.com/235x100.png/ff4444/ffffff,"[""ACTION"",""THRILLER""]","Replacement of Left Pelvic Bone with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",RELEASED,2012
6620ef0ffc13ae0cffa2447a,Two Tars,27,Ethiopia,"Grant, Goyette and Blanda",http://dummyimage.com/144x100.png/cc0000/ffffff,"[""COMEDY""]","Extirpation of Matter from Left Sacroiliac Joint, Percutaneous Endoscopic Approach",COMING_SOON,2002
6620ef0ffc13ae0cffa2447b,"Contractor, The",21,Finland,"Huels, Kris and Wolf",http://dummyimage.com/173x100.png/5fa2dd/ffffff,"[""ACTION"",""DRAMA"",""THRILLER""]","Destruction of Upper Gingiva, Open Approach",COMING_SOON,2014
6620ef0ffc13ae0cffa2447c,Babylon 5: A Call to Arms,154,France,"Bogan, Rippin and Blick",http://dummyimage.com/159x100.png/cc0000/ffffff,"[""ADVENTURE"",""SCI_FI""]","Revision of Internal Fixation Device in Left Fibula, Open Approach",RELEASED,2006
6620ef0ffc13ae0cffa2447d,Omar,168,Thailand,Volkman LLC,http://dummyimage.com/137x100.png/5fa2dd/ffffff,"[""DRAMA"",""ROMANCE""]","Repair Uvula, Percutaneous Approach",RELEASED,2013
6620ef0ffc13ae0cffa2447e,Partly Cloudy,84,Armenia,"West, Dare and Barrows",http://dummyimage.com/248x100.png/5fa2dd/ffffff,"[""ANIMATION"",""CHILDREN"",""COMEDY"",""FANTASY""]","Reposition Left Internal Iliac Artery, Percutaneous Endoscopic Approach",RELEASED,2017
6620ef0ffc13ae0cffa2447f,Mike's New Car,108,Cameroon,Stanton-Welch,http://dummyimage.com/216x100.png/5fa2dd/ffffff,"[""ANIMATION"",""COMEDY""]","Drainage of Hypoglossal Nerve, Percutaneous Approach",COMING_SOON,2015
6620ef0ffc13ae0cffa24480,Codependent Lesbian Space Alien Seeks Same,186,China,Corkery Inc,http://dummyimage.com/206x100.png/ff4444/ffffff,"[""COMEDY"",""ROMANCE"",""SCI_FI""]","Dilation of Right Renal Artery, Bifurcation, with Four or More Drug-eluting Intraluminal Devices, Open Approach",COMING_SOON,2020
6620ef0ffc13ae0cffa24481,"Man from Snowy River, The",90,Russia,"Homenick, Stanton and Lehner",http://dummyimage.com/216x100.png/dddddd/000000,"[""DRAMA"",""ROMANCE"",""WESTERN""]","Excision of Perineum Tendon, Percutaneous Endoscopic Approach",COMING_SOON,2010
6620ef0ffc13ae0cffa24482,Legally Blondes,140,China,"Will, Streich and Doyle",http://dummyimage.com/244x100.png/dddddd/000000,"[""CHILDREN"",""COMEDY""]","Introduction of Other Diagnostic Substance into Products of Conception, Via Natural or Artificial Opening Endoscopic",COMING_SOON,2015
6620ef0ffc13ae0cffa24483,"Fourth Kind, The",192,Philippines,"Wilderman, Parisian and Mueller",http://dummyimage.com/118x100.png/ff4444/ffffff,"[""HORROR"",""MYSTERY"",""SCI_FI"",""THRILLER""]",Fluoroscopy of Lumbar Arteries using High Osmolar Contrast,RELEASED,2007
6620ef0ffc13ae0cffa24484,Tyler Perry's A Madea Christmas,51,China,Pfannerstill and Sons,http://dummyimage.com/209x100.png/dddddd/000000,"[""COMEDY"",""DRAMA""]","Dilation of Right Subclavian Artery, Percutaneous Approach",COMING_SOON,2011
6620ef0ffc13ae0cffa24485,Love Me Tonight,160,Yemen,Deckow-Koepp,http://dummyimage.com/154x100.png/dddddd/000000,"[""COMEDY"",""MUSICAL""]","Supplement Aortic Valve created from Truncal Valve with Zooplastic Tissue, Percutaneous Endoscopic Approach",RELEASED,2017
6620ef0ffc13ae0cffa24486,"International, The",157,Bangladesh,"Schamberger, Nolan and Kovacek",http://dummyimage.com/194x100.png/5fa2dd/ffffff,"[""DRAMA"",""THRILLER""]","Inspection of Right Shoulder Region, Percutaneous Approach",RELEASED,2018
6620ef0ffc13ae0cffa24487,Private Hell 36,162,China,Christiansen-Thiel,http://dummyimage.com/135x100.png/cc0000/ffffff,"[""CRIME"",""DRAMA"",""FILM_NOIR""]","Insertion of Single Array Stimulator Generator into Abdomen Subcutaneous Tissue and Fascia, Open Approach",COMING_SOON,2011
6620ef0ffc13ae0cffa24488,Space Truckers,108,Peru,Klocko-Ullrich,http://dummyimage.com/136x100.png/ff4444/ffffff,"[""COMEDY"",""SCI_FI""]","Occlusion of Right External Iliac Vein, Percutaneous Endoscopic Approach",RELEASED,2010
6620ef0ffc13ae0cffa24489,My Name Is Joe,97,Portugal,Mann and Sons,http://dummyimage.com/193x100.png/ff4444/ffffff,"[""DRAMA"",""ROMANCE""]","Transfusion of Nonautologous Serum Albumin into Products of Conception, Circulatory, Percutaneous Approach",RELEASED,2016
6620ef0ffc13ae0cffa2448a,"Egyptian, The",15,Indonesia,Marvin and Sons,http://dummyimage.com/114x100.png/ff4444/ffffff,"[""DRAMA""]","Revision of Autologous Tissue Substitute in Left Tympanic Membrane, Via Natural or Artificial Opening Endoscopic",RELEASED,2013
6620ef0ffc13ae0cffa2448b,"Lady Eve, The",26,Brazil,Okuneva and Sons,http://dummyimage.com/131x100.png/ff4444/ffffff,"[""COMEDY"",""ROMANCE""]",Therapeutic Exercise Treatment of Integumentary System - Upper Back / Upper Extremity using Other Equipment,COMING_SOON,2013
6620ef0ffc13ae0cffa2448c,"Class of 92, The",46,France,Farrell-Homenick,http://dummyimage.com/174x100.png/ff4444/ffffff,"[""DOCUMENTARY""]","Restriction of Right Lacrimal Duct, Percutaneous Approach",COMING_SOON,2012
6620ef0ffc13ae0cffa2448d,Bigger Than Life,96,Russia,Kuhn Group,http://dummyimage.com/207x100.png/cc0000/ffffff,"[""DRAMA"",""MYSTERY"",""THRILLER""]","Supplement Left Internal Mammary Artery with Autologous Tissue Substitute, Percutaneous Approach",COMING_SOON,2008
6620ef0ffc13ae0cffa2448e,"Big Stampede, The",16,Indonesia,"Nienow, D'Amore and Langworth",http://dummyimage.com/215x100.png/ff4444/ffffff,"[""WESTERN""]","Dilation of Right Subclavian Artery, Bifurcation, with Two Intraluminal Devices, Open Approach",COMING_SOON,2007
6620ef0ffc13ae0cffa2448f,Blues Harp,165,China,Wiza-Williamson,http://dummyimage.com/115x100.png/dddddd/000000,"[""CRIME"",""DRAMA""]","Removal of Internal Fixation Device from Left Metatarsal, Percutaneous Endoscopic Approach",RELEASED,2016
6620ef0ffc13ae0cffa24490,I Met Him in Paris,33,Panama,Ortiz-Grady,http://dummyimage.com/118x100.png/5fa2dd/ffffff,"[""COMEDY"",""ROMANCE""]","Removal of Synthetic Substitute from Trachea, Open Approach",RELEASED,2018
6620ef0ffc13ae0cffa24491,"Four Musketeers, The",50,Uzbekistan,Marks Group,http://dummyimage.com/184x100.png/ff4444/ffffff,"[""ACTION"",""ADVENTURE"",""COMEDY"",""ROMANCE""]","Map Pons, Percutaneous Endoscopic Approach",COMING_SOON,2010
6620ef0ffc13ae0cffa24492,Gomorrah (Gomorra),132,Indonesia,"Abbott, Buckridge and Walker",http://dummyimage.com/208x100.png/ff4444/ffffff,"[""CRIME"",""DRAMA""]","Release Right Lower Arm Skin, External Approach",COMING_SOON,2014
6620ef0ffc13ae0cffa24493,Test Pilot,19,China,Gleichner-Pfeffer,http://dummyimage.com/167x100.png/cc0000/ffffff,"[""DRAMA"",""ROMANCE""]","Reposition Right Orbit, External Approach",RELEASED,2012
6620ef0ffc13ae0cffa24494,"Man Who Sleeps, The (Un homme qui dort)",50,Estonia,Mante-Abernathy,http://dummyimage.com/239x100.png/ff4444/ffffff,"[""DRAMA""]","Excision of Left Frontal Bone, Open Approach",COMING_SOON,2005
6620ef0ffc13ae0cffa24495,Prairie Fever,59,France,Kiehn LLC,http://dummyimage.com/206x100.png/ff4444/ffffff,"[""ACTION"",""WESTERN""]","Repair Right Lower Leg Muscle, Open Approach",RELEASED,2004
6620ef0ffc13ae0cffa24496,"Troll Hunter, The (Trolljegeren)",180,Kenya,Okuneva Inc,http://dummyimage.com/150x100.png/5fa2dd/ffffff,"[""FANTASY"",""HORROR""]","Repair Right 5th Toe, Percutaneous Endoscopic Approach",RELEASED,2010
6620ef0ffc13ae0cffa24497,Immortel (ad vitam) (Immortal),166,China,Pagac Inc,http://dummyimage.com/139x100.png/5fa2dd/ffffff,"[""ACTION"",""ADVENTURE"",""ANIMATION"",""FANTASY"",""SCI_FI""]","Insertion of Radioactive Element into Cranial Cavity, Percutaneous Approach",COMING_SOON,2003
6620ef0ffc13ae0cffa24498,"General's Daughter, The",145,Armenia,Stehr-Balistreri,http://dummyimage.com/241x100.png/dddddd/000000,"[""CRIME"",""DRAMA"",""MYSTERY"",""THRILLER""]","Revision of Autologous Tissue Substitute in Cervicothoracic Vertebral Disc, Percutaneous Endoscopic Approach",RELEASED,2011
6620ef0ffc13ae0cffa24499,Whose Life Is It Anyway?,111,El Salvador,Schulist-Shields,http://dummyimage.com/244x100.png/dddddd/000000,"[""DRAMA""]","Reposition Left Neck Muscle, Percutaneous Endoscopic Approach",RELEASED,2001
6620ef0ffc13ae0cffa2449a,Hocus Pocus,111,Russia,Pagac LLC,http://dummyimage.com/168x100.png/dddddd/000000,"[""CHILDREN"",""COMEDY"",""FANTASY"",""HORROR""]","Reposition Lumbar Vertebra, Open Approach",RELEASED,2008
6620ef0ffc13ae0cffa2449b,"Duchess of Langeais, The (a.k.a. Don't Touch the Axe) (Ne touchez pas la hache)",48,China,"Lind, Carter and Nitzsche",http://dummyimage.com/244x100.png/ff4444/ffffff,"[""DRAMA"",""ROMANCE""]","Revision of Drainage Device in Left Wrist Joint, Percutaneous Endoscopic Approach",COMING_SOON,2011
6620ef0ffc13ae0cffa2449c,Onibaba,166,Burundi,Turcotte Group,http://dummyimage.com/136x100.png/cc0000/ffffff,"[""DRAMA"",""HORROR"",""WAR""]","Repair Left Upper Leg Tendon, Percutaneous Approach",RELEASED,2010
6620ef0ffc13ae0cffa2449d,High Society,151,China,Homenick LLC,http://dummyimage.com/208x100.png/cc0000/ffffff,"[""COMEDY"",""MUSICAL"",""ROMANCE""]","Release Thalamus, Percutaneous Approach",COMING_SOON,2019
6620ef0ffc13ae0cffa2449e,Megiddo: The Omega Code 2,39,Thailand,Homenick and Sons,http://dummyimage.com/171x100.png/dddddd/000000,"[""ACTION"",""ADVENTURE"",""FANTASY"",""SCI_FI"",""THRILLER""]","Reattachment of Left Upper Leg Tendon, Percutaneous Endoscopic Approach",RELEASED,2019
6620ef0ffc13ae0cffa2449f,"Major and the Minor, The",31,France,DuBuque-Swaniawski,http://dummyimage.com/178x100.png/cc0000/ffffff,"[""COMEDY"",""ROMANCE""]","Excision of Left External Auditory Canal, Via Natural or Artificial Opening, Diagnostic",COMING_SOON,2015
6620ef0ffc13ae0cffa244a0,"Eiger Sanction, The",96,Russia,Morissette and Sons,http://dummyimage.com/148x100.png/ff4444/ffffff,"[""ACTION"",""ADVENTURE"",""DRAMA"",""THRILLER""]","Dilation of Right Vertebral Artery, Percutaneous Endoscopic Approach",RELEASED,2016
6620ef0ffc13ae0cffa244a1,"Dead Times (Temps morts, Les)",132,Indonesia,Zulauf-Mueller,http://dummyimage.com/162x100.png/dddddd/000000,"[""ANIMATION""]","Supplement Right Kidney Pelvis with Synthetic Substitute, Via Natural or Artificial Opening Endoscopic",COMING_SOON,2014
6620ef0ffc13ae0cffa244a2,Plastic Paradise: The Great Pacific Garbage Patch,100,Philippines,Rice-Spinka,http://dummyimage.com/129x100.png/cc0000/ffffff,"[""DOCUMENTARY""]","Supplement Middle Colic Artery with Nonautologous Tissue Substitute, Open Approach",RELEASED,2007
6620ef0ffc13ae0cffa244a3,Justice League: Doom ,153,Thailand,McLaughlin LLC,http://dummyimage.com/186x100.png/ff4444/ffffff,"[""ACTION"",""ANIMATION"",""FANTASY""]","Transfer Tibial Nerve to Peroneal Nerve, Percutaneous Endoscopic Approach",COMING_SOON,2002
6620ef0ffc13ae0cffa244a4,Wrestling Ernest Hemingway,172,Poland,"Veum, Waters and Wolff",http://dummyimage.com/189x100.png/ff4444/ffffff,"[""DRAMA"",""ROMANCE""]","Revision of Monitoring Device in Endocrine Gland, External Approach",RELEASED,2009
6620ef0ffc13ae0cffa244a5,Riviera,158,Japan,Lakin Inc,http://dummyimage.com/212x100.png/cc0000/ffffff,"[""COMEDY"",""DRAMA""]","Fluoroscopy of Right Pulmonary Vein, Guidance",COMING_SOON,2003
6620ef0ffc13ae0cffa244a6,"Circle, The (Dayereh)",130,Libya,"Durgan, Reichel and Prosacco",http://dummyimage.com/240x100.png/dddddd/000000,"[""DRAMA""]","Bypass Bilateral Ureters to Ileum with Autologous Tissue Substitute, Open Approach",RELEASED,2008
6620ef0ffc13ae0cffa244a7,Two Family House,52,Indonesia,"Breitenberg, Koch and Graham",http://dummyimage.com/225x100.png/ff4444/ffffff,"[""DRAMA""]","Excision of Left Foot, Percutaneous Approach, Diagnostic",RELEASED,2011
6620ef0ffc13ae0cffa244a8,I'm All Right Jack,180,China,Mayer Inc,http://dummyimage.com/250x100.png/5fa2dd/ffffff,"[""COMEDY""]","Removal of Drainage Device from Vagina and Cul-de-sac, Percutaneous Endoscopic Approach",RELEASED,2004
6620ef0ffc13ae0cffa244a9,"Nightmare on Elm Street 5: The Dream Child, A",81,Canada,Braun and Sons,http://dummyimage.com/202x100.png/5fa2dd/ffffff,"[""HORROR""]","Replacement of Left Femoral Shaft with Nonautologous Tissue Substitute, Open Approach",RELEASED,2019
6620ef0ffc13ae0cffa244aa,7 Plus Seven,74,Indonesia,"Harris, Trantow and Monahan",http://dummyimage.com/240x100.png/cc0000/ffffff,"[""DOCUMENTARY""]","Occlusion of Cecum, Via Natural or Artificial Opening",RELEASED,2009
6620ef0ffc13ae0cffa244ab,Wolf,58,China,Satterfield LLC,http://dummyimage.com/113x100.png/ff4444/ffffff,"[""CRIME"",""DRAMA"",""THRILLER""]","Supplement Left Thyroid Artery with Nonautologous Tissue Substitute, Percutaneous Approach",RELEASED,2010
6620ef0ffc13ae0cffa244ac,Death by China ,174,China,Steuber-Lindgren,http://dummyimage.com/183x100.png/5fa2dd/ffffff,"[""DOCUMENTARY""]","Excision of Right Upper Leg Subcutaneous Tissue and Fascia, Percutaneous Approach",COMING_SOON,2012
6620ef0ffc13ae0cffa244ad,Our Town,32,China,Quitzon LLC,http://dummyimage.com/234x100.png/ff4444/ffffff,"[""DRAMA""]","Restriction of Trachea, Percutaneous Endoscopic Approach",RELEASED,2014
6620ef0ffc13ae0cffa244ae,I'm All Right Jack,191,Poland,Kovacek Inc,http://dummyimage.com/231x100.png/ff4444/ffffff,"[""COMEDY""]","Dilation of Coronary Artery, Three Arteries, Bifurcation, with Intraluminal Device, Percutaneous Approach",COMING_SOON,2013
6620ef0ffc13ae0cffa244af,"Eye of the Storm, The",133,Ukraine,Rempel-King,http://dummyimage.com/197x100.png/5fa2dd/ffffff,"[""DRAMA""]","Introduction of Antiarrhythmic into Peripheral Vein, Open Approach",RELEASED,2013
6620ef0ffc13ae0cffa244b0,Don Jon,143,Poland,Waelchi Group,http://dummyimage.com/148x100.png/5fa2dd/ffffff,"[""COMEDY"",""DRAMA"",""ROMANCE""]","Excision of Right Vertebral Artery, Percutaneous Endoscopic Approach",RELEASED,2015
6620ef0ffc13ae0cffa244b1,My Best Girl,95,Poland,"Toy, Moen and Turcotte",http://dummyimage.com/160x100.png/cc0000/ffffff,"[""COMEDY"",""ROMANCE""]","Replacement of Left Knee Joint, Femoral Surface with Synthetic Substitute, Uncemented, Open Approach",RELEASED,2010
6620ef0ffc13ae0cffa244b2,"Last Days, The",84,Portugal,"Moen, Gerhold and Schulist",http://dummyimage.com/172x100.png/ff4444/ffffff,"[""DOCUMENTARY""]","Supplement Left Ulna with Autologous Tissue Substitute, Open Approach",RELEASED,2008
6620ef0ffc13ae0cffa244b3,The Photographer,119,Poland,Veum and Sons,http://dummyimage.com/204x100.png/ff4444/ffffff,"[""DRAMA""]","Release Left Rib, Percutaneous Approach",RELEASED,2014
6620ef0ffc13ae0cffa244b4,Warriors of Virtue,126,France,Parker and Sons,http://dummyimage.com/233x100.png/5fa2dd/ffffff,"[""ACTION"",""ADVENTURE"",""CHILDREN"",""FANTASY""]","Revision of Synthetic Substitute in Left Clavicle, Percutaneous Endoscopic Approach",COMING_SOON,2011
6620ef0ffc13ae0cffa244b5,Risky Business,77,Philippines,Buckridge-Jones,http://dummyimage.com/157x100.png/ff4444/ffffff,"[""COMEDY""]","Removal of Synthetic Substitute from Left Breast, External Approach",RELEASED,2018
6620ef0ffc13ae0cffa244b6,Full Body Massage,181,Honduras,Zieme-Metz,http://dummyimage.com/226x100.png/dddddd/000000,"[""DRAMA""]",High Dose Rate (HDR) Brachytherapy of Sinuses using Iridium 192 (Ir-192),COMING_SOON,2013
6620ef0ffc13ae0cffa244b7,Growing Pains,135,Philippines,Franecki-Towne,http://dummyimage.com/166x100.png/dddddd/000000,"[""COMEDY""]","Drainage of Right External Iliac Vein with Drainage Device, Percutaneous Endoscopic Approach",COMING_SOON,2014
6620ef0ffc13ae0cffa244b8,Blue Collar Comedy Tour: The Movie,192,Ireland,"Johnston, Haley and Corwin",http://dummyimage.com/213x100.png/5fa2dd/ffffff,"[""COMEDY"",""DOCUMENTARY""]","Drainage of Left Frontal Bone, Open Approach, Diagnostic",RELEASED,2005
6620ef0ffc13ae0cffa244b9,We Were Soldiers,94,Madagascar,Douglas-Luettgen,http://dummyimage.com/163x100.png/dddddd/000000,"[""ACTION"",""DRAMA"",""WAR""]","Reposition Right Metatarsal-Phalangeal Joint with External Fixation Device, Percutaneous Approach",RELEASED,2007
6620ef0ffc13ae0cffa244ba,"Attack, The",199,Indonesia,Marvin LLC,http://dummyimage.com/199x100.png/dddddd/000000,"[""DRAMA""]","Drainage of Abducens Nerve with Drainage Device, Percutaneous Approach",COMING_SOON,2015
6620ef0ffc13ae0cffa244bb,"Fox, The",43,Indonesia,"Weimann, Doyle and Dicki",http://dummyimage.com/108x100.png/cc0000/ffffff,"[""DRAMA""]","Dilation of Left Popliteal Artery, Bifurcation, with Two Intraluminal Devices, Percutaneous Approach",COMING_SOON,2019
